Site,Region,Year,yr,month,n_samples,As,Be,Cd,Cr,Mn,Ni,Pb,log_As,log_Be,log_Cd,log_Cr,log_Mn,log_Ni,log_Pb,Region_row_state
Riverside,LABasin,93.83333333,93,11,2,1.7,0.085,0.33,16,110,10,44,0.230448921,-1.070581074,-0.48148606,1.204119983,2.041392685,1,1.643452676,2816
Riverside,LABasin,93.91666667,93,12,3,1.166666667,0.013333333,0.533333333,4,27,3,9,0.06694679,-1.875061263,-0.273001272,0.602059991,1.431363764,0.477121255,0.954242509,2816
Riverside,LABasin,94,94,1,2,1.8,,1.175,13,90.5,9.5,47,0.255272505,,0.070037867,1.113943352,1.956648579,0.977723605,1.672097858,2816
Riverside,LABasin,94.08333333,94,2,3,1,,3.986666667,5.666666667,33.66666667,3,27,0,,0.600609925,0.753327667,1.527200119,0.477121255,1.431363764,2816
Riverside,LABasin,94.16666667,94,3,2,1.05,,0.435,6,23.5,6,19.5,0.021189299,,-0.361510743,0.77815125,1.371067862,0.77815125,1.290034611,2816
Riverside,LABasin,94.25,94,4,4,0.775,,0.286666667,4,25,3.333333333,12.33333333,-0.110698297,,-0.542622803,0.602059991,1.397940009,0.522878745,1.091080469,2816
Riverside,LABasin,94.33333333,94,5,2,0.6,,0.245,4,25.5,2.5,12.5,-0.22184875,,-0.610833916,0.602059991,1.40654018,0.397940009,1.096910013,2816
Riverside,LABasin,94.41666667,94,6,3,1.133333333,,0.786666667,11,80,7.333333333,26.33333333,0.054357662,,-0.104209252,1.041392685,1.903089987,0.865301426,1.420505837,2816
Riverside,LABasin,94.5,94,7,4,0.966666667,,0.733333333,5.666666667,49.66666667,4.333333333,13,-0.014723257,,-0.134698574,0.753327667,1.696065014,0.636822098,1.113943352,2816
Riverside,LABasin,94.58333333,94,8,2,0.95,,0.63,8.5,85,6.5,24,-0.022276395,,-0.200659451,0.929418926,1.929418926,0.812913357,1.380211242,2816
Riverside,LABasin,94.66666667,94,9,3,0.933333333,,0.37,10,88,7.666666667,22,-0.029963223,,-0.431798276,1,1.944482672,0.884606581,1.342422681,2816
Riverside,LABasin,94.75,94,10,2,1.75,,0.735,9.5,87,6.5,28.5,0.243038049,,-0.133712661,0.977723605,1.939519253,0.812913357,1.45484486,2816
Riverside,LABasin,94.83333333,94,11,3,1.1,,0.573333333,4.333333333,38.66666667,2.333333333,17.33333333,0.041392685,,-0.241592808,0.636822098,1.587336735,0.367976785,1.238882089,2816
Riverside,LABasin,94.91666667,94,12,3,2.6,,0.81,6.5,62,4.5,24.5,0.414973348,,-0.091514981,0.812913357,1.792391689,0.653212514,1.389166084,2816
Riverside,LABasin,95,95,1,3,0.9,,0.353333333,2.333333333,12.66666667,1,8.333333333,-0.045757491,,-0.451815389,0.367976785,1.102662342,0,0.920818754,2816
Riverside,LABasin,95.08333333,95,2,2,0.65,,0.305,2.5,19.5,1.5,7,-0.187086643,,-0.515700161,0.397940009,1.290034611,0.176091259,0.84509804,2816
Riverside,LABasin,95.16666667,95,3,3,0.866666667,,0.623333333,5,27.66666667,3,14,-0.062147907,,-0.205279648,0.698970004,1.441956838,0.477121255,1.146128036,2816
Riverside,LABasin,95.25,95,4,3,2.3,,0.285,2,19,1.5,13,0.361727836,,-0.54515514,0.301029996,1.278753601,0.176091259,1.113943352,2816
Riverside,LABasin,95.33333333,95,5,3,0.4,,0.326666667,3.333333333,36.33333333,2.333333333,8.333333333,-0.397940009,,-0.485895179,0.522878745,1.560305243,0.367976785,0.920818754,2816
Riverside,LABasin,95.41666667,95,6,2,0.5,,0.6,5.5,43.5,4,14.5,-0.301029996,,-0.22184875,0.740362689,1.638489257,0.602059991,1.161368002,2816
Riverside,LABasin,95.5,95,7,3,1,,0.523333333,10.66666667,76,6,21.66666667,0,,-0.281221602,1.028028724,1.880813592,0.77815125,1.335792102,2816
Riverside,LABasin,95.58333333,95,8,3,1.033333333,,0.6,11.66666667,92,7.333333333,21,0.014240439,,-0.22184875,1.06694679,1.963787827,0.865301426,1.322219295,2816
Riverside,LABasin,95.66666667,95,9,2,1.3,,1.1,11,88,7.5,32.5,0.113943352,,0.041392685,1.041392685,1.944482672,0.875061263,1.511883361,2816
Riverside,LABasin,95.75,95,10,3,1.033333333,,0.573333333,11,78.5,9,27.5,0.014240439,,-0.241592808,1.041392685,1.894869657,0.954242509,1.439332694,2816
Riverside,LABasin,95.83333333,95,11,2,2.9,,1.3,13.5,86.5,6.5,26.5,0.462397998,,0.113943352,1.130333768,1.937016107,0.812913357,1.423245874,2816
Riverside,LABasin,95.91666667,95,12,3,1.366666667,,0.883333333,10.33333333,72,5.333333333,50,0.135662602,,-0.053875381,1.014240439,1.857332496,0.726998728,1.698970004,2816
Riverside,LABasin,96,96,1,2,1.2,,0.72,5.5,37.5,3,17.5,0.079181246,,-0.142667504,0.740362689,1.574031268,0.477121255,1.243038049,2816
Riverside,LABasin,96.08333333,96,2,3,0.933333333,,0.746666667,5.666666667,30,4,23.66666667,-0.029963223,,-0.126873236,0.753327667,1.477121255,0.602059991,1.374137094,2816
Riverside,LABasin,96.16666667,96,3,2,0.3,,0.225,2.5,22,2.5,13.5,-0.522878745,,-0.647817482,0.397940009,1.342422681,0.397940009,1.130333768,2816
Riverside,LABasin,96.25,96,4,3,,,,6,50,4,23,,,,0.77815125,1.698970004,0.602059991,1.361727836,2816
Riverside,LABasin,96.33333333,96,5,2,,,,6,52.5,4,13,,,,0.77815125,1.720159303,0.602059991,1.113943352,2816
Riverside,LABasin,96.41666667,96,6,3,,,,6.666666667,57,4.666666667,12,,,,0.823908741,1.755874856,0.669006781,1.079181246,2816
San_Fran,Bay_Area,86.75,86,10,5,0.82,0,2.68,3,11.5,4,56.5,-0.086186148,,0.428134794,0.477121255,1.06069784,0.602059991,1.752048448,1280
San_Fran,Bay_Area,86.83333333,86,11,5,0.62,0.004,1.64,2,7.5,3.5,55,-0.207608311,-2.397940009,0.214843848,0.301029996,0.875061263,0.544068044,1.740362689,1280
San_Fran,Bay_Area,86.91666667,86,12,6,1.24,0,2.4,5.25,19.25,9.75,101.25,0.093421685,,0.380211242,0.720159303,1.284430734,0.989004616,2.005395032,1280
San_Fran,Bay_Area,87,87,1,5,1.48,0.004,2.58,5,22,6.333333333,90.66666667,0.170261715,-2.397940009,0.411619706,0.698970004,1.342422681,0.801632346,1.957447649,1280
San_Fran,Bay_Area,87.08333333,87,2,5,0.72,0,3.84,5.2,19.4,6.2,62.8,-0.142667504,,0.584331224,0.716003344,1.28780173,0.792391689,1.797959644,1280
San_Fran,Bay_Area,87.16666667,87,3,6,0.96,0,3.4,5.25,21.25,5.5,62,-0.017728767,,0.531478917,0.720159303,1.327358934,0.740362689,1.792391689,1280
San_Fran,Bay_Area,87.25,87,4,5,1.06,0,3.02,4.75,19.5,6,62,0.025305865,,0.480006943,0.67669361,1.290034611,0.77815125,1.792391689,1280
San_Fran,Bay_Area,87.33333333,87,5,5,0.68,0,3.18,2.8,9,3.2,29.4,-0.167491087,,0.50242712,0.447158031,0.954242509,0.505149978,1.46834733,1280
San_Fran,Bay_Area,87.41666667,87,6,5,2.22,0.004,2.74,4.25,16.75,5.5,59.5,0.346352974,-2.397940009,0.437750563,0.62838893,1.224014811,0.740362689,1.774516966,1280
San_Fran,Bay_Area,87.5,87,7,5,0.6,0,2.74,2,8,3.333333333,28,-0.22184875,,0.437750563,0.301029996,0.903089987,0.522878745,1.447158031,1280
San_Fran,Bay_Area,87.58333333,87,8,6,0.833333333,0.003333333,2.333333333,2.5,10.5,3,46,-0.079181246,-2.477121255,0.367976785,0.397940009,1.021189299,0.477121255,1.662757832,1280
San_Fran,Bay_Area,87.66666667,87,9,5,0.38,0,2.9,,,,,-0.420216403,,0.462397998,,,,,1280
San_Fran,Bay_Area,87.75,87,10,5,0.82,0.004,2.48,,,,,-0.086186148,-2.397940009,0.394451681,,,,,1280
San_Fran,Bay_Area,87.83333333,87,11,5,1.2,0,1.625,2.666666667,13,3.333333333,66,0.079181246,,0.210853365,0.425968732,1.113943352,0.522878745,1.819543936,1280
San_Fran,Bay_Area,87.91666667,87,12,6,0.82,0,1.7,2.6,12.6,3,56,-0.086186148,,0.230448921,0.414973348,1.100370545,0.477121255,1.748188027,1280
San_Fran,Bay_Area,88,88,1,8,0.9,0.004,3.14,6,21.6,9.6,74.8,-0.045757491,-2.397940009,0.496929648,0.77815125,1.334453751,0.982271233,1.873901598,1280
San_Fran,Bay_Area,88.08333333,88,2,5,0.6,0,4.6,5.5,27,7.5,59,-0.22184875,,0.662757832,0.740362689,1.431363764,0.875061263,1.770852012,1280
San_Fran,Bay_Area,88.16666667,88,3,6,0.2,0,1.4,2.6,12.4,3.2,32.6,-0.698970004,,0.146128036,0.414973348,1.093421685,0.505149978,1.5132176,1280
San_Fran,Bay_Area,88.25,88,4,6,0.2,0,1.6,1.9,9.4,3.6,25.8,-0.698970004,,0.204119983,0.278753601,0.973127854,0.556302501,1.411619706,1280
San_Fran,Bay_Area,88.33333333,88,5,6,0.2,0,1.4,1.4,8.6,3.2,23,-0.698970004,,0.146128036,0.146128036,0.934498451,0.505149978,1.361727836,1280
San_Fran,Bay_Area,88.41666667,88,6,6,0.2,0,1.3,2,6.6,2.2,16.6,-0.698970004,,0.113943352,0.301029996,0.819543936,0.342422681,1.220108088,1280
San_Fran,Bay_Area,88.5,88,7,6,0.2,0,1.2,2,8.2,2.6,24.6,-0.698970004,,0.079181246,0.301029996,0.913813852,0.414973348,1.390935107,1280
San_Fran,Bay_Area,88.58333333,88,8,5,0.2,0,1,2,9.25,2.5,21.25,-0.698970004,,0,0.301029996,0.966141733,0.397940009,1.327358934,1280
San_Fran,Bay_Area,88.66666667,88,9,5,0.9,0,1.2,3.125,27,4.5,29,-0.045757491,,0.079181246,0.494850022,1.431363764,0.653212514,1.462397998,1280
San_Fran,Bay_Area,88.75,88,10,6,1.2,0,1.4,2.5,17.5,3.666666667,32.66666667,0.079181246,,0.146128036,0.397940009,1.243038049,0.56427143,1.514104821,1280
San_Fran,Bay_Area,88.83333333,88,11,6,1.1,0,1.9,5.2,18.6,4,32.4,0.041392685,,0.278753601,0.716003344,1.269512944,0.602059991,1.51054501,1280
San_Fran,Bay_Area,88.91666667,88,12,6,2.1,0,3.2,5,23.2,10.2,71.4,0.322219295,,0.505149978,0.698970004,1.365487985,1.008600172,1.853698212,1280
San_Fran,Bay_Area,89,89,1,6,0.4,0,1.4,3.1,13,5.8,33,-0.397940009,,0.146128036,0.491361694,1.113943352,0.763427994,1.51851394,1280
San_Fran,Bay_Area,89.08333333,89,2,6,0.8,0,2,4.8,24.2,10,43.8,-0.096910013,,0.301029996,0.681241237,1.383815366,1,1.641474111,1280
San_Fran,Bay_Area,89.16666667,89,3,6,0.2,0,1.4,2.1,9.6,4.7,41.6,-0.698970004,,0.146128036,0.322219295,0.982271233,0.672097858,1.619093331,1280
San_Fran,Bay_Area,89.25,89,4,6,0.2,0,2.6,2.6,12.8,2.8,21.2,-0.698970004,,0.414973348,0.414973348,1.10720997,0.447158031,1.326335861,1280
San_Fran,Bay_Area,89.33333333,89,5,4,0.2,0,2.5,1.666666667,6,1.666666667,15.66666667,-0.698970004,,0.397940009,0.22184875,0.77815125,0.22184875,1.194976603,1280
San_Fran,Bay_Area,89.41666667,89,6,6,0.2,0,3.3,2.8,14,3.3,19.4,-0.698970004,,0.51851394,0.447158031,1.146128036,0.51851394,1.28780173,1280
San_Fran,Bay_Area,89.5,89,7,6,0.2,0,1.9,2,7.8,2.4,9.4,-0.698970004,,0.278753601,0.301029996,0.892094603,0.380211242,0.973127854,1280
San_Fran,Bay_Area,89.58333333,89,8,6,0.2,0,2.8,2,9.6,2.6,13.4,-0.698970004,,0.447158031,0.301029996,0.982271233,0.414973348,1.127104798,1280
San_Fran,Bay_Area,89.66666667,89,9,5,0.4,0,1.5,2.8,13.6,3.4,23.6,-0.397940009,,0.176091259,0.447158031,1.133538908,0.531478917,1.372912003,1280
San_Fran,Bay_Area,89.75,89,10,6,0.7,0,1,4.083333333,22.83333333,5.25,38.66666667,-0.15490196,,0,0.611014834,1.358569317,0.720159303,1.587336735,1280
San_Fran,Bay_Area,89.83333333,89,11,6,1,0,1.7,4.2,23.8,5.8,45,0,,0.230448921,0.62324929,1.376576957,0.763427994,1.653212514,1280
San_Fran,Bay_Area,89.91666667,89,12,3,1.3,0,1.3,6.5,42.5,14.5,104.5,0.113943352,,0.113943352,0.812913357,1.62838893,1.161368002,2.01911629,1280
San_Fran,Bay_Area,90,90,1,2,1.05,0.02,1.95,5.5,32.5,8.5,61.5,0.021189299,-1.698970004,0.290034611,0.740362689,1.511883361,0.929418926,1.788875116,1280
San_Fran,Bay_Area,90.08333333,90,2,4,0.2,0.013333333,1.566666667,4.666666667,16.66666667,6.666666667,31.66666667,-0.698970004,-1.875061263,0.194976603,0.669006781,1.22184875,0.823908741,1.500602351,1280
San_Fran,Bay_Area,90.16666667,90,3,2,0.3,0.01,1.15,3,9,2.5,16,-0.522878745,-2,0.06069784,0.477121255,0.954242509,0.397940009,1.204119983,1280
San_Fran,Bay_Area,90.25,90,4,3,0.266666667,0.02,1.6,3.666666667,9.666666667,2.666666667,21.33333333,-0.574031268,-1.698970004,0.204119983,0.56427143,0.985276743,0.425968732,1.329058719,1280
San_Fran,Bay_Area,90.33333333,90,5,2,0.2,0.025,2.25,3,10.5,3,16,-0.698970004,-1.602059991,0.352182518,0.477121255,1.021189299,0.477121255,1.204119983,1280
San_Fran,Bay_Area,90.41666667,90,6,3,0.2,0.02,1.633333333,1.333333333,4.666666667,2,11.66666667,-0.698970004,-1.698970004,0.213074825,0.124938737,0.669006781,0.301029996,1.06694679,1280
San_Fran,Bay_Area,90.5,90,7,2,0.35,0.03,0.75,4,14.5,3,28,-0.455931956,-1.522878745,-0.124938737,0.602059991,1.161368002,0.477121255,1.447158031,1280
San_Fran,Bay_Area,90.58333333,90,8,3,0.566666667,0.006666667,0.233333333,1.666666667,9.333333333,2.333333333,11.66666667,-0.246672333,-2.176091259,-0.632023215,0.22184875,0.970036777,0.367976785,1.06694679,1280
San_Fran,Bay_Area,90.66666667,90,9,2,0.7,0.01,0.35,4.5,20.5,8,26.5,-0.15490196,-2,-0.455931956,0.653212514,1.311753861,0.903089987,1.423245874,1280
San_Fran,Bay_Area,90.75,90,10,3,0.633333333,0.01,1.466666667,2.5,13.5,3.5,21,-0.198367654,-2,0.166331422,0.397940009,1.130333768,0.544068044,1.322219295,1280
San_Fran,Bay_Area,90.83333333,90,11,2,0.3,0.01,1,1,13,5,24,-0.522878745,-2,0,0,1.113943352,0.698970004,1.380211242,1280
San_Fran,Bay_Area,90.91666667,90,12,5,0.833333333,0,1.066666667,2.5,15.25,9.5,60.25,-0.079181246,,0.028028724,0.397940009,1.183269844,0.977723605,1.779957051,1280
San_Fran,Bay_Area,91,91,1,4,1.033333333,0,1.533333333,4.75,20.5,14.25,54,0.014240439,,0.185636577,0.67669361,1.311753861,1.153814864,1.73239376,1280
San_Fran,Bay_Area,91.08333333,91,2,2,0.3,0,1.75,1,8.5,3.5,30,-0.522878745,,0.243038049,0,0.929418926,0.544068044,1.477121255,1280
San_Fran,Bay_Area,91.16666667,91,3,3,0.433333333,0,1.733333333,1.333333333,7.666666667,2.333333333,21.33333333,-0.363177902,,0.238882089,0.124938737,0.884606581,0.367976785,1.329058719,1280
San_Fran,Bay_Area,91.25,91,4,2,0.2,0,1.2,3.5,13.5,5,14,-0.698970004,,0.079181246,0.544068044,1.130333768,0.698970004,1.146128036,1280
San_Fran,Bay_Area,91.33333333,91,5,3,0.2,0,1.3,4,9,3,17.5,-0.698970004,,0.113943352,0.602059991,0.954242509,0.477121255,1.243038049,1280
San_Fran,Bay_Area,91.41666667,91,6,3,0.9,0,2.5,1,8,2,31,-0.045757491,,0.397940009,0,0.903089987,0.301029996,1.491361694,1280
San_Fran,Bay_Area,91.5,91,7,3,0.533333333,0.236666667,1.2,2.333333333,13,2.666666667,37,-0.273001272,-0.625862906,0.079181246,0.367976785,1.113943352,0.425968732,1.568201724,1280
San_Fran,Bay_Area,91.58333333,91,8,2,0.35,0,2.3,1,9,2.5,27.5,-0.455931956,,0.361727836,0,0.954242509,0.397940009,1.439332694,1280
San_Fran,Bay_Area,91.66666667,91,9,3,0.3,0,1.533333333,2.666666667,10,3.333333333,14.33333333,-0.522878745,,0.185636577,0.425968732,1,0.522878745,1.156347201,1280
San_Fran,Bay_Area,91.75,91,10,2,,,,15.5,62.5,20.5,56.5,,,,1.190331698,1.795880017,1.311753861,1.752048448,1280
San_Fran,Bay_Area,92.41666667,92,6,2,,,,1,4.5,1,5,,,,0,0.653212514,0,0.698970004,1280
San_Fran,Bay_Area,92.5,92,7,2,,,,2,8,2.5,7,,,,0.301029996,0.903089987,0.397940009,0.84509804,1280
San_Fran,Bay_Area,92.58333333,92,8,4,,,,1.75,9.25,2,5.75,,,,0.243038049,0.966141733,0.301029996,0.759667845,1280
San_Fran,Bay_Area,92.66666667,92,9,2,,,,3.5,7,2,10.5,,,,0.544068044,0.84509804,0.301029996,1.021189299,1280
San_Fran,Bay_Area,92.75,92,10,3,,,,5,23.5,5,18,,,,0.698970004,1.371067862,0.698970004,1.255272505,1280
San_Fran,Bay_Area,92.83333333,92,11,3,,,,5,16,4,17,,,,0.698970004,1.204119983,0.602059991,1.230448921,1280
San_Fran,Bay_Area,92.91666667,92,12,2,,,,2.5,8,4,10,,,,0.397940009,0.903089987,0.602059991,1,1280
San_Fran,Bay_Area,93,93,1,3,0.633333333,0,0.313333333,2,5.5,2.5,12,-0.198367654,,-0.503993401,0.301029996,0.740362689,0.397940009,1.079181246,1280
San_Fran,Bay_Area,93.08333333,93,2,2,0.3,0,0.27,8,20,8,19,-0.522878745,,-0.568636236,0.903089987,1.301029996,0.903089987,1.278753601,1280
San_Fran,Bay_Area,93.16666667,93,3,4,0.5,0,0.295,3,8.333333333,3,10.33333333,-0.301029996,,-0.530177984,0.477121255,0.920818754,0.477121255,1.014240439,1280
